source_commit,source_path,source_hash,target_path,classification,license_origin,reason,tests_to_port,status
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1-v2/contract.yaml,sha256:ad2e89d166c33c4eb654ea26ff31185093bd9c7b287ca7b87c6e593d4012708a,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1-v2/examples/resource-execution-boundary.md,sha256:0ce80b3c3033b32b3831a1c5778de053520bf674b737fb8c87519ce9ce7e90a5,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1-v2/metadata.yaml,sha256:6b418369ad18e7d94c1f75adffde35334f5a520262c50a5019da2b860cc48b8d,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1-v2/prompt.md,sha256:19c6d1094af9e3b0f3e17268910e19a48c530e34ab72b8949b45c0d0d89195ea,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1-v2/review.py,sha256:20c48e21717dbaf4a366bde792c4f83cbecdea3bbc53ac7e5134bb48f32be5f8,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1-v2/schema.py,sha256:ea4e09ebfc3af47a8440ce15f890dd041ae0c192b224de6aa65b8e5c7d9a6718,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1-v2/validator.py,sha256:36f4d71f19628ca6ab566736ab0f7be70a3db0cd7bab0583dcd428baa9606410,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1/metadata.yaml,sha256:dbede04c3382e99554a457fe15ac1dda935450988f056b0053cf3da188f3f940,mcp/novelos/catalog/worldbuilding/skills/architecture-h1/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1/prompt.md,sha256:33f9af3f6bcfca210f051cb3397e327cb391faef4f11e412faa767047d84dba8,mcp/novelos/catalog/worldbuilding/skills/architecture-h1/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1/schema.py,sha256:1bba7194cfb2f2aeeacfb113bc992d092785b7afbe7953c3e26e4879671c1192,mcp/novelos/catalog/worldbuilding/skills/architecture-h1/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h1/validator.py,sha256:1929148c54733943ea0c2438945021bcce3e64663d551983465571f4b8455cf7,mcp/novelos/catalog/worldbuilding/skills/architecture-h1/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2-v2/contract.yaml,sha256:a0edc9c598a9d8a21ce4e6b9c9209c20b04c9c0627c66f78499a1a27fec1fe2a,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2-v2/examples/port-tax-conflict-boundary.md,sha256:93533e9c2762f6467d4057ab651dc9ade596621fa979cc5ff5e0f131236bd6d7,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2-v2/metadata.yaml,sha256:cd6d38298b45e1462b3a7c094d73b28ffb97589a9a72bf432f92bb47d03189e3,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2-v2/prompt.md,sha256:cda4fe730da5ecf754b09cc110697789fb0c2c2c659e60aed0442a70f9bab657,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2-v2/review.py,sha256:89327cf49ead59e30eb8a4f4f7ba44a1eebea902fc695792e34f6c9ca3692eb8,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2-v2/schema.py,sha256:f040961267a98bd60564a2c267108379cde4d5ba68ce2d614347cadaa92c44c8,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2-v2/validator.py,sha256:48f482f4228378a9736ab6c736f5294eac6e8b3c32810d5c7436153f5417c89d,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2/metadata.yaml,sha256:da601d9b435e4d5f1f964800522e36802336c169384cbea5249a4f2889618379,mcp/novelos/catalog/worldbuilding/skills/architecture-h2/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2/prompt.md,sha256:4b86aa33834fb405bd9b1b7368b7d2f0eec6af5724c0d34325d6d9a716476933,mcp/novelos/catalog/worldbuilding/skills/architecture-h2/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2/schema.py,sha256:938bbc5fbee31ee88413f00538730d25d96de3dbf9d6918caa5b68de41ffcdb0,mcp/novelos/catalog/worldbuilding/skills/architecture-h2/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h2/validator.py,sha256:c2063c179e08ee21f9028fd4ecb8d28d9e040550642e5e09110e0ab787725931,mcp/novelos/catalog/worldbuilding/skills/architecture-h2/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3-v2/contract.yaml,sha256:e0e1656bfa5da6c28ad00c3aff5e014f61f057e2b08b2ed8df76878464b1e1be,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3-v2/examples/constrained-political-position.md,sha256:442c916f0dbab40b2a93e916160233d352787c358a81689c54e899cacc9f060a,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3-v2/metadata.yaml,sha256:065ede771143c19d506dfc1b2ea98a375fe52db01a8c4868e0ebcfb01a821998,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3-v2/prompt.md,sha256:da9049ce34461e9767baa573c6078386edc05580923e5d3e798e8ccf389086df,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3-v2/review.py,sha256:5aadb2b0651723d9362da45e581cf6ed43040aa99123add1fe8edf9399f97e89,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3-v2/schema.py,sha256:a5f879480d0ea03c3df83b4687028249e894d3ec88d7b65dcb2acd2c5efcfd26,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3-v2/validator.py,sha256:9dd8fd852378f26f033bcd8888019236109b8e801a809bccee1aa4a3dc8882bb,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3/metadata.yaml,sha256:ec3d617c694ff2576479256ab2d95ba8edf2f1506833e61ca71d4d1fd61ece65,mcp/novelos/catalog/worldbuilding/skills/architecture-h3/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3/prompt.md,sha256:79f38538ca13daf5796cb8890ee571bc11be6ea46202bab78777c728c9d91f7d,mcp/novelos/catalog/worldbuilding/skills/architecture-h3/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3/schema.py,sha256:c530c2b016d3af176e1ca9410e318d2b24c672015f8cc6f74bcf33e19790b583,mcp/novelos/catalog/worldbuilding/skills/architecture-h3/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-h3/validator.py,sha256:4c9d716a9dcca523eeb1f8ca4979500e7e38ba89e41e9b3f154434c664ea7098,mcp/novelos/catalog/worldbuilding/skills/architecture-h3/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0-v2/contract.yaml,sha256:9a6e6459aa3b8dbcc925292579503897329d210b79b2153f3360b066c86db3ec,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0-v2/examples/shared-testimony.md,sha256:294caeb49695da8d1aaf9cfda4ba17d8c9b7b7a397baec297316941320057c1b,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0-v2/metadata.yaml,sha256:f1c76db5d2472e9123be1605ff69be00f25f6b7bd5b36dd76309dafe5bc3d740,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0-v2/prompt.md,sha256:c66e4212c0ad1293414b0a8d2dbe2a8cd75ce2e85f2c7b0a3bf23907b77dae43,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0-v2/review.py,sha256:69085965b036d7e4c793490d3bdc1cb3f6eb1dafea40462950f5451189d2cc5f,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0-v2/schema.py,sha256:1b78f5e8bb5d56ab73ff911a32af77d289c079c07d7ab7cb3633d0059eccb08a,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0-v2/validator.py,sha256:8382d46ac5a3b3d74caf944e79d9ba1f4dd18a3cc94176abe82aa4e798fa8935,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0/metadata.yaml,sha256:c70863c57e56593e478870d6d35a422906d8760aad84917f00ead0f51276d23a,mcp/novelos/catalog/worldbuilding/skills/architecture-m0/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0/prompt.md,sha256:dbc5fa4cd71c808bd190ebf8d75171f70661bdfa4c477ba2c2044e485b4168f3,mcp/novelos/catalog/worldbuilding/skills/architecture-m0/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0/schema.py,sha256:bf7232a772ee7313ca459d841d00f1ed3632933a3948836d87e379728fd42e8d,mcp/novelos/catalog/worldbuilding/skills/architecture-m0/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-m0/validator.py,sha256:cc94aae7d42d017f8fb1dd4dd4dbbbaa2ab93bbbb7af02cafb5c77e3ddcf167c,mcp/novelos/catalog/worldbuilding/skills/architecture-m0/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-dual/metadata.yaml,sha256:852c3454bc1f9accf2663a5f013a41abdcef3c5fc7ae2f816a53a6bf166dfe76,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-dual/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-dual/prompt.md,sha256:935d8bb236071af59bfe1ef276542821bd44787abc9ea9caaddf03cf946ed327,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-dual/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-dual/schema.py,sha256:e3ea73c32cf09bc8532471233fad59f296bb70111681f4a9a51b1b467c39431e,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-dual/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-dual/validator.py,sha256:937cbb39c0c2453d92bc7aeb6561ce33f240a6caddb6d8b35686bee1dd9da2af,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-dual/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-multi/metadata.yaml,sha256:c528658212596591728525c43e85d1583bd47f31b9721e0e5bae062fad857f6d,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-multi/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-multi/prompt.md,sha256:e13d21169fdc4eaf7acdbd2b0ab21a6696a02167a5fdec2e6af123938e4356be,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-multi/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-multi/schema.py,sha256:0ef71b7c9c2b8d1f7cd858221739896f30e4fd27e4125c35a0a6526b92f430ed,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-multi/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-multi/validator.py,sha256:225ad43c67614f5484b8bf79f77b28e444ed5843457cfeae9c7faae1c73271b8,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-multi/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-single/metadata.yaml,sha256:4047b0cb08b02e6190631885d50f6273fac709325c8d00b24babba4525cd612e,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-single/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-single/prompt.md,sha256:2388dec0bbc759c9905be8517e50ba7865717ae9ae4a671d3969db64355b7062,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-single/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-single/schema.py,sha256:5b349e2f0df636c9dcf2e8483dc549088c049ed751fe30d588f4a3dbc1dc034f,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-single/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-mechanism-single/validator.py,sha256:98e34e92e0b175b5d3d7dee8d767f1375234e025f7b344a753e2fce3c9305e47,mcp/novelos/catalog/worldbuilding/skills/architecture-mechanism-single/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-narrative-promise/metadata.yaml,sha256:fc9ab6e2d70e5a12a844fa876980058456c86ff502919e9b7aaee31e4725863c,mcp/novelos/catalog/worldbuilding/skills/architecture-narrative-promise/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-narrative-promise/prompt.md,sha256:3fd7756cd485c2c39346000ce4508132b0d392e2cec27d2210e9cd5fcdb16ec0,mcp/novelos/catalog/worldbuilding/skills/architecture-narrative-promise/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-narrative-promise/schema.py,sha256:fee09b097d63b6383b8c6fd2be5724813b1f3c2d4c324cd31c198f9bb3c39955,mcp/novelos/catalog/worldbuilding/skills/architecture-narrative-promise/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-narrative-promise/validator.py,sha256:753e6fe31e548802b340af790501cae82ad9db05849a4cb95166dcf97c168957,mcp/novelos/catalog/worldbuilding/skills/architecture-narrative-promise/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-pov-contract/metadata.yaml,sha256:8c8353c7cbdec0c186fae1f198d672c4d700fe813f4dd7cf2ff4c6c84ad66efc,mcp/novelos/catalog/worldbuilding/skills/architecture-pov-contract/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-pov-contract/prompt.md,sha256:edb10ed3e19e6a3a9eb4f0bb3a51ec37e33151b8cfe7fe6e51abb9a894188baa,mcp/novelos/catalog/worldbuilding/skills/architecture-pov-contract/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-pov-contract/schema.py,sha256:d49158c8fbc152c3fe77e71b554b7f7a740f35329fd63db35aad77c2bdadd884,mcp/novelos/catalog/worldbuilding/skills/architecture-pov-contract/schema.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-pov-contract/validator.py,sha256:5e4f006451558e414fce957ae5b60597e4bd824d4fbd07475e8abf530ce8e28a,mcp/novelos/catalog/worldbuilding/skills/architecture-pov-contract/validator.py,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0-v2/contract.yaml,sha256:2eca976ff4967debf0dc4fc3e68909d6016350b33ef62f3bca27d057df598b5d,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0-v2/examples/tidal-ruin-family.md,sha256:9110e1c888c705e2da9f5448210c3575802818d56302d94ef972bd121a386c87,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0-v2/metadata.yaml,sha256:a7aaaf059b136bdc4fabb6e7dd623f172ffc43e4448c87c52de98f9212b28e95,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0-v2/prompt.md,sha256:cf389cefc932fe15e869ddf46034f3cffe08bd1a634fe8b0d982ce858dd53a24,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0-v2/review.py,sha256:02e37d90c2246de9f3ddef1dc29b2913d44bc4b6ebab911b4cbee3b0c2c17b92,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0-v2/schema.py,sha256:bd1669fadac158eda8c25d0e46d98540c09dc0f24259473b951e6518e149bdbb,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0-v2/validator.py,sha256:bc4ba4038a47028a74e0e3c66da288ab94cbae19bb0320faf8ab79aa9c9853cc,-,defer,novelos-repository:license-unverified,Skill lifecycle=experiment，完成质量评测前不进入生产 Catalog,deferred-skill-evaluation,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0/metadata.yaml,sha256:6683b17b2993ff83ec14579da2dccc0c75925905b68c7b4f7459fe7bc8dc4bbe,mcp/novelos/catalog/worldbuilding/skills/architecture-r0/metadata.yaml,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/plugins/worldbuilding/skills/architecture-r0/prompt.md,sha256:b8f98e21651adaddd9d95ad476be726ff9e8bd34b07d7413ee487e4f3c554257,mcp/novelos/catalog/worldbuilding/skills/architecture-r0/prompt.md,adapt,novelos-repository:license-unverified,迁移为按需 Catalog 包并补充 provenance,mcp/novelos/tests/catalog,planned
